交易明細,__EMPTY,__EMPTY_1,__EMPTY_2,__EMPTY_3,__EMPTY_4,__EMPTY_5,__EMPTY_6,__EMPTY_7,__EMPTY_8,__EMPTY_9,__EMPTY_10,__EMPTY_11,__EMPTY_12,__EMPTY_13,__EMPTY_14
,648,離開Long,TXF_Breakout_LX,45518,0.9583333333333334,21772,1,,,,,,,,
325,649,進入Long,TXF_BreakOut_LE,45519,0.9583333333333334,22093,1,10900,0.9867378807767165,594250,59.425,24150,2.18621282759245,-150,-0.013578961662064909
,650,離開Long,TXF_Breakout_LX,45524,0.9583333333333334,22317,1,,,,,,,,
326,651,進入Long,TXF_BreakOut_LE,45532,0.041666666666666664,22250,1,-14850,-1.3348314606741574,579400,57.940000000000005,15000,1.348314606741573,-14700,-1.3213483146067415
,652,離開Long,TXF_Breakout_LX,45533,0.4479166666666667,21959,1,,,,,,,,
327,653,進入Long,TXF_BreakOut_LE,45534,0.041666666666666664,22465,1,-13450,-1.1974182060983753,565950,56.595,400,0.03561095036723792,-13300,-1.184064099710661
,654,離開Long,TXF_Breakout_LX,45535,0.041666666666666664,22202,1,,,,,,,,
328,655,進入Long,TXF_BreakOut_LE,45535,0.20833333333333334,22255,1,-8300,-0.7458997977982476,557650,55.765,9450,0.8492473601437879,-8150,-0.7324196809705684
,656,離開Long,TXF_Breakout_LX,45537,0.7083333333333334,22095,1,,,,,,,,
329,657,進入Long,TXF_BreakOut_LE,45546,0.20833333333333334,21123,1,30350,2.8736448421152296,588000,58.8,38400,3.6358471807981823,-12300,-1.1646073000994177
,658,離開Long,TXF_Breakout_LX,45551,0.9583333333333334,21736,1,,,,,,,,
330,659,進入Long,TXF_BreakOut_LE,45554,0.53125,21977,1,7150,0.6506802566319334,595150,59.51499999999999,22700,2.0657960595167677,-150,-0.013650634754516087
,660,離開Long,TXF_Breakout_LX,45555,0.9583333333333334,22126,1,,,,,,,,
331,661,進入Long,TXF_BreakOut_LE,45559,0.5729166666666666,22395,1,24600,2.1969189551239117,619750,61.975,49850,4.4518865818263,-150,-0.013395847287340923
,662,離開Long,TXF_Breakout_LX,45562,0.5729166666666666,22893,1,,,,,,,,
332,663,進入Long,TXF_BreakOut_LE,45569,0.9583333333333334,22628,1,-7700,-0.6805727417359024,612050,61.205,8800,0.7777974191267456,-13300,-1.1755347357256496
,664,離開Long,TXF_Breakout_LX,45573,0.20833333333333334,22480,1,,,,,,,,
333,665,進入Long,TXF_BreakOut_LE,45573,0.875,22700,1,-5300,-0.46696035242290745,606750,60.675000000000004,9150,0.8061674008810573,-5150,-0.45374449339207046
,666,離開Long,TXF_Breakout_LX,45574,0.9583333333333334,22600,1,,,,,,,,
334,667,進入Long,TXF_BreakOut_LE,45582,0.7083333333333334,23488,1,3250,0.27673705722070846,610000,61,24850,2.115974114441417,-2050,-0.17455722070844687
,668,離開Long,TXF_Breakout_LX,45586,0.7083333333333334,23559,1,,,,,,,,
335,669,進入Long,TXF_BreakOut_LE,45590,0.7083333333333334,23485,1,-11550,-0.9836065573770493,598450,59.845000000000006,11050,0.9410261869278264,-11400,-0.9708324462422823
,670,離開Long,TXF_Breakout_LX,45593,0.53125,23260,1,,,,,,,,
336,671,進入Long,TXF_BreakOut_LE,45595,0.041666666666666664,23043,1,-10200,-0.8853013930477802,588250,58.825,4850,0.42095213296879747,-10050,-0.8722822549147247
,672,離開Long,TXF_Breakout_LX,45595,0.7916666666666666,22845,1,,,,,,,,
337,673,進入Long,TXF_BreakOut_LE,45600,0.5729166666666666,22998,1,2150,0.18697278024176017,590400,59.040000000000006,23750,2.0653969910426992,-11050,-0.9609531263588138
,674,離開Long,TXF_Breakout_LX,45602,0.9583333333333334,23047,1,,,,,,,,
338,675,進入Long,TXF_BreakOut_LE,45603,0.125,23099,1,21250,1.839906489458418,611650,61.165000000000006,36900,3.1949435040477945,-900,-0.07792545131823889
,676,離開Long,TXF_Breakout_LX,45605,0.041666666666666664,23530,1,,,,,,,,
339,677,進入Long,TXF_BreakOut_LE,45610,0.5729166666666666,22795,1,-6500,-0.5703005044966001,605150,60.51499999999999,6600,0.5790743584119324,-10300,-0.9037069532792279
,678,離開Long,TXF_Breakout_LX,45611,0.9583333333333334,22671,1,,,,,,,,
340,679,進入Long,TXF_BreakOut_LE,45615,0.9583333333333334,22843,1,800,0.0700433393162019,605950,60.595,5450,0.4771702490916255,-9650,-0.8448977805016853
,680,離開Long,TXF_Settlement_LX,45616,0.53125,22865,1,,,,,,,,
341,681,進入Long,TXF_BreakOut_LE,45618,0.20833333333333334,22832,1,6850,0.6000350385423966,612800,61.28,22500,1.9709180098107917,-3350,-0.293447792571829
,682,離開Long,TXF_Breakout_LX,45621,0.7083333333333334,22975,1,,,,,,,,
342,683,進入Long,TXF_BreakOut_LE,45624,0.4479166666666667,22313,1,-10100,-0.90530184197553,602700,60.27,3450,0.3092367678035226,-9950,-0.8918567651145073
,684,離開Long,TXF_Breakout_LX,45625,0.4479166666666667,22117,1,,,,,,,,
343,685,進入Long,TXF_BreakOut_LE,45625,0.875,22271,1,33250,2.9859458488617485,635950,63.595,45600,4.095011449867541,-4900,-0.4400341250954155
,686,離開Long,TXF_Breakout_LX,45630,0.041666666666666664,22942,1,,,,,,,,
344,687,進入Long,TXF_BreakOut_LE,45630,0.125,23083,1,6050,0.5241952952389204,642000,64.2,18400,1.59424684832994,-750,-0.06498288783953558
,688,離開Long,TXF_Breakout_LX,45632,0.4479166666666667,23210,1,,,,,,,,
345,689,進入Long,TXF_BreakOut_LE,45635,0.7083333333333334,23265,1,-5050,-0.43412851923490225,636950,63.695,10450,0.8983451536643027,-4900,-0.42123361272297444
,690,離開Long,TXF_Breakout_LX,45636,0.4479166666666667,23170,1,,,,,,,,
346,691,進入Long,TXF_BreakOut_LE,45638,0.041666666666666664,23020,1,-6300,-0.5473501303214596,630650,63.065000000000005,9400,0.8166811468288444,-6150,-0.5343179843614249
,692,離開Long,TXF_Breakout_LX,45639,0.041666666666666664,22900,1,,,,,,,,
347,693,進入Long,TXF_BreakOut_LE,45639,0.53125,23073,1,-5850,-0.5070862046547913,624800,62.480000000000004,9650,0.836475534174143,-7150,-0.6197720279114116
,694,離開Long,TXF_Breakout_LX,45643,0.7083333333333334,22962,1,,,,,,,,
348,695,進入Long,TXF_BreakOut_LE,45644,0.7916666666666666,23339,1,-21300,-1.8252710056129224,603500,60.35,2200,0.18852564377222675,-21150,-1.8124169844466342
,696,離開Long,TXF_Breakout_LX,45645,0.20833333333333334,22919,1,,,,,,,,
349,697,進入Long,TXF_BreakOut_LE,45647,0.125,22903,1,18300,1.5980439243767193,621800,62.18,27200,2.3752346854123916,-2300,-0.20084705060472427
,698,離開Long,TXF_Breakout_LX,45652,0.7083333333333334,23275,1,,,,,,,,
350,699,進入Long,TXF_BreakOut_LE,45653,0.7083333333333334,23383,1,-11850,-1.0135568575460805,609950,60.995,450,0.03848950091947141,-11700,-1.0007270239062567
,700,離開Long,TXF_Breakout_LX,45654,0.041666666666666664,23152,1,,,,,,,,
351,701,進入Long,TXF_BreakOut_LE,45657,0.9583333333333334,23158,1,-4600,-0.39727092149581134,605350,60.535000000000004,300,0.025908973141031175,-6400,-0.5527247603419985
,702,離開Long,TXF_Holiday_LX,45658,0.125,23072,1,,,,,,,,
352,703,進入Long,TXF_BreakOut_LE,45659,0.9583333333333334,22925,1,39850,3.4765539803707743,645200,64.52,53250,4.645583424209378,-9850,-0.8593238822246456
,704,離開Long,TXF_Breakout_LX,45664,0.9583333333333334,23728,1,,,,,,,,
353,705,進入Long,TXF_BreakOut_LE,45671,0.4479166666666667,22581,1,2300,0.2037110845401001,647500,64.75,11850,1.0495549355652982,-2650,-0.23471059740489794
,706,離開Long,TXF_Settlement_LX,45672,0.53125,22633,1,,,,,,,,
354,707,進入Long,TXF_BreakOut_LE,45692,0.875,22918,1,16100,1.4050091631032375,663600,66.36,30250,2.6398464089362075,-3300,-0.28798324461122266
,708,離開Long,TXF_Breakout_LX,45696,0.125,23246,1,,,,,,,,
355,709,進入Long,TXF_BreakOut_LE,45700,0.041666666666666664,23337,1,-6450,-0.552770278956164,657150,65.715,9800,0.8398680207395981,-6300,-0.5399151561897416
,710,離開Long,TXF_Breakout_LX,45700,0.9583333333333334,23214,1,,,,,,,,
356,711,進入Long,TXF_BreakOut_LE,45705,0.53125,23489,1,5350,0.45553237685725234,662500,66.25,10550,0.8982928179147686,-1450,-0.12346204606411512
,712,離開Long,TXF_Settlement_LX,45707,0.53125,23602,1,,,,,,,,
357,713,進入Long,TXF_BreakOut_LE,45708,0.7916666666666666,23618,1,-7500,-0.6351088153103565,655000,65.5,8100,0.6859175205351851,-7650,-0.6478109916165636
,714,離開Long,TXF_Breakout_LX,45710,0.20833333333333334,23474,1,,,,,,,,
358,715,進入Long,TXF_BreakOut_LE,45714,0.7083333333333334,23432,1,-14300,-1.2205530897917378,640700,64.07000000000001,7750,0.6614885626493684,-14150,-1.207750085353363
,716,離開Long,TXF_Breakout_LX,45715,0.53125,23152,1,,,,,,,,
359,717,進入Long,TXF_BreakOut_LE,45715,0.7083333333333334,23205,1,-4200,-0.36199095022624433,636500,63.65,5050,0.4352510234863176,-4050,-0.3490627020038785
,718,離開Long,TXF_Breakout_LX,45715,0.9583333333333334,23127,1,,,,,,,,
360,719,進入Long,TXF_BreakOut_LE,45721,0.20833333333333334,22662,1,2550,0.22504633306857294,639050,63.905,18250,1.6106257170593947,-5300,-0.4677433589268379
,720,離開Long,TXF_Breakout_LX,45722,0.53125,22719,1,,,,,,,,
361,721,進入Long,TXF_BreakOut_LE,45728,0.20833333333333334,22137,1,-1600,-0.1445543659935854,637450,63.745,16750,1.513303518995347,-7600,-0.6866332384695306
,722,離開Long,TXF_Breakout_LX,45729,0.53125,22111,1,,,,,,,,
362,723,進入Long,TXF_BreakOut_LE,45736,0.041666666666666664,22146,1,800,0.07224780998825973,638250,63.824999999999996,13450,1.2146663054276168,-3900,-0.3522080736927662
,724,離開Long,TXF_Breakout_LX,45737,0.7083333333333334,22168,1,,,,,,,,
363,725,進入Long,TXF_BreakOut_LE,45738,0.125,22198,1,2300,0.20722587620506353,640550,64.05499999999999,12150,1.0946932156050093,-3800,-0.3423731867735832
,726,離開Long,TXF_Breakout_LX,45742,0.7083333333333334,22250,1,,,,,,,,
364,727,進入Long,TXF_BreakOut_LE,45748,0.53125,21185,1,17050,1.6096294548029264,657600,65.75999999999999,17800,1.680434269530328,-6400,-0.6042010856738258
,728,離開Long,TXF_Holiday_LX,45750,0.125,21532,1,,,,,,,,
365,729,進入Long,TXF_BreakOut_LE,45755,0.9583333333333334,18729,1,-36600,-3.908377382668589,621000,62.1,5750,0.6140210368946553,-36450,-3.8923594425756844
,730,離開Long,TXF_Breakout_LX,45756,0.20833333333333334,18003,1,,,,,,,,
366,731,進入Long,TXF_BreakOut_LE,45757,0.20833333333333334,18902,1,30400,3.2165908369484715,651400,65.14,53800,5.692519310125912,-26050,-2.7563220823193313
,732,離開Long,TXF_Breakout_LX,45763,0.4479166666666667,19516,1,,,,,,,,
367,733,進入Long,TXF_BreakOut_LE,45765,0.4479166666666667,19391,1,-5400,-0.5569594141612089,646000,64.60000000000001,1850,0.19081016966634004,-5250,-0.5414883193233975
,734,離開Long,TXF_Breakout_LX,45768,0.4479166666666667,19289,1,,,,,,,,
368,735,進入Long,TXF_BreakOut_LE,45770,0.041666666666666664,19015,1,23200,2.440178806205627,669200,66.92,37850,3.981067578227715,-2800,-0.2945043386799895
,736,離開Long,TXF_Breakout_LX,45771,0.53125,19485,1,,,,,,,,
369,737,進入Long,TXF_BreakOut_LE,45776,0.20833333333333334,19946,1,5450,0.546475483806277,674650,67.465,15850,1.5892910859320164,-150,-0.015040609646044319
,738,離開Long,TXF_Breakout_LX,45777,0.875,20061,1,,,,,,,,
370,739,進入Long,TXF_BreakOut_LE,45782,0.5729166666666666,20485,1,-14200,-1.3863802782523797,660450,66.045,0,0,-14050,-1.3717354161581645
,740,離開Long,TXF_Breakout_LX,45783,0.20833333333333334,20207,1,,,,,,,,
371,741,進入Long,TXF_BreakOut_LE,45784,0.7916666666666666,20422,1,62400,6.111056703554989,722850,72.285,73200,7.168739594554892,-8700,-0.8520223288610321
,742,離開Long,TXF_Breakout_LX,45792,0.7083333333333334,21676,1,,,,,,,,
372,743,進入Long,TXF_BreakOut_LE,45793,0.4479166666666667,21788,1,-5750,-0.5278134753075087,717100,71.71,7000,0.6425555351569672,-5600,-0.5140444281255737
,744,離開Long,TXF_Breakout_LX,45796,0.4479166666666667,21679,1,,,,,,,,
373,745,進入Long,TXF_BreakOut_LE,45798,0.4479166666666667,21599,1,5500,0.5092828371683874,722600,72.26,5750,0.5324320570396778,-150,-0.013889531922774203
,746,離開Long,TXF_Settlement_LX,45798,0.53125,21715,1,,,,,,,,
374,747,進入Long,TXF_BreakOut_LE,45803,0.7916666666666666,21421,1,-4650,-0.43415340086830684,717950,71.795,700,0.06535642593716447,-4500,-0.42014845245320015
,748,離開Long,TXF_Breakout_LX,45804,0.4479166666666667,21334,1,,,,,,,,
375,749,進入Long,TXF_BreakOut_LE,45805,0.041666666666666664,21364,1,-8950,-0.8378580790114211,709000,70.89999999999999,12400,1.160831304999064,-10850,-1.0157273918741807
,750,離開Long,TXF_Breakout_LX,45806,0.7916666666666666,21191,1,,,,,,,,
376,751,進入Long,TXF_BreakOut_LE,45811,0.4479166666666667,21100,1,20350,1.9289099526066351,729350,72.935,32450,3.075829383886256,-7250,-0.6872037914691943
,752,離開Long,TXF_Breakout_LX,45814,0.20833333333333334,21513,1,,,,,,,,
377,753,進入Long,TXF_BreakOut_LE,45814,0.9583333333333334,21635,1,28700,2.6531083891841925,758050,75.805,42650,3.94268546336954,-900,-0.08319852091518373
,754,離開Long,TXF_Breakout_LX,45820,0.7083333333333334,22215,1,,,,,,,,
378,755,進入Long,TXF_BreakOut_LE,45824,0.9583333333333334,22094,1,-1950,-0.17651851181316194,756100,75.61,9000,0.8147008237530552,-1800,-0.16294016475061102
,756,離開Long,TXF_Breakout_LX,45826,0.125,22061,1,,,,,,,,
379,757,進入Long,TXF_BreakOut_LE,45828,0.5729166666666666,21656,1,-9700,-0.8958256372367934,746400,74.64,6450,0.5956778721832287,-9550,-0.8819726634650905
,758,離開Long,TXF_Breakout_LX,45828,0.9583333333333334,21468,1,,,,,,,,
380,759,進入Long,TXF_BreakOut_LE,45831,0.9583333333333334,21478,1,30800,2.868051028959866,777200,77.72,39150,3.645590837135674,-6550,-0.609926436353478
,760,離開Long,TXF_Breakout_LX,45834,0.5729166666666666,22100,1,,,,,,,,
381,761,進入Long,TXF_BreakOut_LE,45835,0.041666666666666664,22115,1,-5600,-0.50644359032331,771600,77.16,5100,0.4612254126158716,-5450,-0.4928781370110784
,762,離開Long,TXF_Breakout_LX,45835,0.4479166666666667,22009,1,,,,,,,,
382,763,進入Long,TXF_BreakOut_LE,45835,0.5729166666666666,22110,1,-3950,-0.3573043871551334,767650,76.765,7200,0.6512890094979646,-3800,-0.3437358661239258
,764,離開Long,TXF_Breakout_LX,45838,0.9583333333333334,22037,1,,,,,,,,
383,765,進入Long,TXF_BreakOut_LE,45839,0.20833333333333334,22121,1,20950,1.89412775190995,788600,78.86,37550,3.394964061299218,-150,-0.013561773880023506
,766,離開Long,TXF_Breakout_LX,45842,0.4479166666666667,22546,1,,,,,,,,
384,767,進入Long,TXF_BreakOut_LE,45846,0.7083333333333334,22275,1,12650,1.1358024691358024,801250,80.125,24700,2.217732884399551,-6600,-0.5925925925925926
,768,離開Long,TXF_Breakout_LX,45852,0.5729166666666666,22534,1,,,,,,,,
385,769,進入Long,TXF_BreakOut_LE,45855,0.7083333333333334,23319,1,-4750,-0.4073931129122175,796500,79.65,4600,0.3945280672413054,-4600,-0.3945280672413054
,770,離開Long,TXF_Breakout_LX,45856,0.9583333333333334,23230,1,,,,,,,,
386,771,進入Long,TXF_BreakOut_LE,45859,0.4479166666666667,23231,1,-2950,-0.25397098704317506,793550,79.355,0,0,-2800,-0.24105720804097974
,772,離開Long,TXF_ThisBar_LX,45859,0.4479166666666667,23178,1,,,,,,,,
387,773,進入Long,TXF_BreakOut_LE,45861,0.53125,23254,1,-3500,-0.30102347983142685,790050,79.00500000000001,7400,0.6364496430721597,-5200,-0.447234884320977
,774,離開Long,TXF_Breakout_LX,45863,0.7083333333333334,23190,1,,,,,,,,
388,775,進入Long,TXF_BreakOut_LE,45867,0.4479166666666667,23335,1,-4750,-0.4071137775873152,785300,78.53,1050,0.0899935718877223,-4600,-0.3942575530319263
,776,離開Long,TXF_ThisBar_LX,45867,0.4479166666666667,23246,1,,,,,,,,
389,777,進入Long,TXF_BreakOut_LE,45869,0.4479166666666667,23490,1,-19550,-1.6645381013197105,765750,76.575,9500,0.8088548318433376,-19400,-1.6517667092379735
,778,離開Long,TXF_Breakout_LX,45870,0.4479166666666667,23105,1,,,,,,,,
390,779,進入Long,TXF_BreakOut_LE,45874,0.041666666666666664,23387,1,-850,-0.07268995595843845,764900,76.49000000000001,11550,0.9877282250823106,-700,-0.059862316671655195
,780,離開Long,TXF_Breakout_LX,45875,0.7083333333333334,23376,1,,,,,,,,
391,781,進入Long,TXF_BreakOut_LE,45882,0.125,24298,1,-4850,-0.3992098115071199,760050,76.005,6900,0.567947979257552,-7350,-0.6049880648613054
,782,離開Long,TXF_Breakout_LX,45883,0.9583333333333334,24207,1,,,,,,,,
392,783,進入Long,TXF_BreakOut_LE,45887,0.53125,24419,1,-5600,-0.45865924075514963,754450,75.445,2000,0.16380687169826774,-5450,-0.44637372537777964
,784,離開Long,TXF_Breakout_LX,45888,0.9583333333333334,24313,1,,,,,,,,
393,785,進入Long,TXF_BreakOut_LE,45891,0.7916666666666666,23855,1,22950,1.9241249214001257,777400,77.74,31900,2.6744917208132466,-750,-0.06287989939216097
,786,離開Long,TXF_Breakout_LX,45897,0.20833333333333334,24320,1,,,,,,,,
394,787,進入Long,TXF_BreakOut_LE,45897,0.9583333333333334,24342,1,-5050,-0.4149207131706516,772350,77.235,5400,0.44367759428148884,-4900,-0.40259633555172136
,788,離開Long,TXF_Breakout_LX,45898,0.7083333333333334,24247,1,,,,,,,,
395,789,進入Long,TXF_BreakOut_LE,45903,0.7916666666666666,24105,1,60350,5.007259904584111,832700,83.27,68350,5.671022609417133,-5400,-0.44803982576228996
,790,離開Long,TXF_Breakout_LX,45915,0.4479166666666667,25318,1,,,,,,,,
396,791,進入Long,TXF_BreakOut_LE,45916,0.53125,25642,1,-7800,-0.6083768816784962,824900,82.49,900,0.07019733250136495,-9600,-0.7487715466812261
,792,離開Long,TXF_Settlement_LX,45917,0.53125,25492,1,,,,,,,,
397,793,進入Long,TXF_BreakOut_LE,45923,0.041666666666666664,25900,1,10100,0.7799227799227799,835000,83.5,32050,2.474903474903475,-150,-0.011583011583011582
,794,離開Long,TXF_Breakout_LX,45925,0.53125,26108,1,,,,,,,,
398,795,進入Long,TXF_BreakOut_LE,45927,0.125,25755,1,61850,4.802950883323627,896850,89.685,81950,6.363812851873423,-1850,-0.14366142496602602
,796,離開Long,TXF_Breakout_LX,45938,0.4479166666666667,26998,1,,,,,,,,
399,797,進入Long,TXF_BreakOut_LE,45939,0.041666666666666664,27296,1,-8850,-0.6484466588511137,888000,88.8,7850,0.5751758499413834,-8700,-0.6374560375146542
,798,離開Long,TXF_Breakout_LX,45940,0.041666666666666664,27125,1,,,,,,,,
400,799,進入Long,TXF_BreakOut_LE,45946,0.5729166666666666,27756,1,-21900,-1.5780371811500216,866100,86.61,5950,0.4287361291252342,-21750,-1.5672287073065283
,800,離開Long,TXF_Breakout_LX,45947,0.4479166666666667,27324,1,,,,,,,,
401,801,進入Long,TXF_BreakOut_LE,45950,0.4479166666666667,27483,1,12750,0.9278463049885383,878850,87.885,27500,2.0012371284066512,-150,-0.010915838882218098
,802,離開Long,TXF_Breakout_LX,45951,0.9583333333333334,27744,1,,,,,,,,
402,803,進入Long,TXF_BreakOut_LE,45954,0.041666666666666664,27727,1,16600,1.1973888267753454,895450,89.545,29500,2.127889782522451,-3350,-0.24164172106610884
,804,離開Long,TXF_Breakout_LX,45958,0.4479166666666667,28065,1,,,,,,,,
403,805,進入Long,TXF_BreakOut_LE,45959,0.125,28214,1,2050,0.14531792727014958,897500,89.75,16700,1.1838094562982915,-850,-0.060253774721769335
,806,離開Long,TXF_Breakout_LX,45960,0.53125,28261,1,,,,,,,,
404,807,進入Long,TXF_BreakOut_LE,45964,0.875,28425,1,-10050,-0.7071240105540897,887450,88.74499999999999,8350,0.5875109938434476,-9900,-0.6965699208443272
,808,離開Long,TXF_Breakout_LX,45965,0.53125,28230,1,,,,,,,,
405,809,進入Long,TXF_BreakOut_LE,45967,0.041666666666666664,28020,1,-7500,-0.5353319057815845,879950,87.995,6750,0.4817987152034261,-7350,-0.5246252676659529
,810,離開Long,TXF_Breakout_LX,45968,0.041666666666666664,27876,1,,,,,,,,
406,811,進入Long,TXF_BreakOut_LE,45971,0.53125,27900,1,-5700,-0.40860215053763443,874250,87.425,13850,0.992831541218638,-5550,-0.39784946236559143
,812,離開Long,TXF_Breakout_LX,45972,0.5729166666666666,27792,1,,,,,,,,
407,813,進入Long,TXF_BreakOut_LE,45973,0.7916666666666666,28137,1,-14250,-1.012901162170807,860000,86,1800,0.12794540995841774,-14100,-1.0022390446742724
,814,離開Long,TXF_Breakout_LX,45974,0.4479166666666667,27858,1,,,,,,,,
408,815,進入Long,TXF_BreakOut_LE,45981,0.041666666666666664,27005,1,-9850,-0.7294945380485095,850150,85.015,26600,1.9700055545269393,-11000,-0.8146639511201629
,816,離開Long,TXF_Breakout_LX,45982,0.20833333333333334,26814,1,,,,,,,,
409,817,進入Long,TXF_BreakOut_LE,45983,0.20833333333333334,26764,1,50950,3.8073531609624873,901100,90.11,54850,4.0987894186220295,-15600,-1.1657450306381707
,818,離開Long,open,45990,0.20833333333333334,27786,1,,,,,,,,
